id_metrica,servidor_id,fecha,cpu_uso,ram_uso,disco_uso
21521,6,2026-06-20 17:20:00,35.91,39.22,62.52
21522,6,2026-06-20 17:25:00,26.03,45.24,60.68
21523,6,2026-06-20 17:30:00,40.05,43.86,63.11
21524,6,2026-06-20 17:35:00,31.38,41.38,62.39
21525,6,2026-06-20 17:40:00,37.6,44.52,62.75
21526,6,2026-06-20 17:45:00,37.79,43.47,62.78
21527,6,2026-06-20 17:50:00,35.97,45.43,62.02
21528,6,2026-06-20 17:55:00,29.12,45.73,62.56
21529,6,2026-06-20 18:00:00,35.29,42.34,63.6
21530,6,2026-06-20 18:05:00,36.29,46.55,62.57
21531,6,2026-06-20 18:10:00,34.44,38.07,62.19
21532,6,2026-06-20 18:15:00,41.14,40.29,62.46
21533,6,2026-06-20 18:20:00,42.03,36.68,62.49
21534,6,2026-06-20 18:25:00,38.1,43.06,60.39
21535,6,2026-06-20 18:30:00,32.85,35.74,60.78
21536,6,2026-06-20 18:35:00,39.26,41.0,62.91
21537,6,2026-06-20 18:40:00,38.95,38.62,62.26
21538,6,2026-06-20 18:45:00,29.54,42.82,62.52
21539,6,2026-06-20 18:50:00,34.98,36.95,60.61
21540,6,2026-06-20 18:55:00,46.06,43.86,61.82
21541,6,2026-06-20 19:00:00,39.73,46.41,63.31
21542,6,2026-06-20 19:05:00,35.11,40.99,62.89
21543,6,2026-06-20 19:10:00,34.95,45.59,62.21
21544,6,2026-06-20 19:15:00,39.06,45.11,60.8
21545,6,2026-06-20 19:20:00,36.47,45.44,61.29
21546,6,2026-06-20 19:25:00,33.7,45.6,63.62
21547,6,2026-06-20 19:30:00,21.8,45.59,59.77
21548,6,2026-06-20 19:35:00,35.63,37.84,61.55
21549,6,2026-06-20 19:40:00,36.31,43.59,63.53
21550,6,2026-06-20 19:45:00,30.51,45.46,61.82
21551,6,2026-06-20 19:50:00,34.86,47.1,62.94
21552,6,2026-06-20 19:55:00,29.16,41.76,61.35
21553,6,2026-06-20 20:00:00,34.15,41.6,62.56
21554,6,2026-06-20 20:05:00,30.87,41.33,61.7
21555,6,2026-06-20 20:10:00,37.42,41.84,63.03
21556,6,2026-06-20 20:15:00,36.92,43.8,62.33
21557,6,2026-06-20 20:20:00,31.29,40.87,61.43
21558,6,2026-06-20 20:25:00,38.92,44.55,62.01
21559,6,2026-06-20 20:30:00,36.47,37.26,61.71
21560,6,2026-06-20 20:35:00,25.88,44.42,64.33
21561,6,2026-06-20 20:40:00,33.75,42.68,62.51
21562,6,2026-06-20 20:45:00,31.34,41.6,62.56
21563,6,2026-06-20 20:50:00,36.56,42.17,61.8
21564,6,2026-06-20 20:55:00,32.62,44.02,63.86
21565,6,2026-06-20 21:00:00,27.87,35.53,60.88
21566,6,2026-06-20 21:05:00,34.12,41.21,62.22
21567,6,2026-06-20 21:10:00,36.18,41.58,63.37
21568,6,2026-06-20 21:15:00,32.18,44.72,64.08
21569,6,2026-06-20 21:20:00,30.0,36.15,62.28
21570,6,2026-06-20 21:25:00,38.47,42.1,59.97
21571,6,2026-06-20 21:30:00,29.14,40.47,62.51
21572,6,2026-06-20 21:35:00,34.47,42.63,62.28
21573,6,2026-06-20 21:40:00,39.61,38.51,62.19
21574,6,2026-06-20 21:45:00,41.64,39.62,61.47
21575,6,2026-06-20 21:50:00,36.23,38.82,60.93
21576,6,2026-06-20 21:55:00,34.5,41.26,62.85
21577,6,2026-06-20 22:00:00,32.3,42.09,63.33
21578,6,2026-06-20 22:05:00,40.59,41.66,62.29
21579,6,2026-06-20 22:10:00,32.27,42.86,63.63
21580,6,2026-06-20 22:15:00,41.08,41.93,62.44
21581,6,2026-06-20 22:20:00,32.95,39.21,61.73
21582,6,2026-06-20 22:25:00,36.97,44.16,62.02
21583,6,2026-06-20 22:30:00,37.65,34.34,62.27
21584,6,2026-06-20 22:35:00,33.41,38.24,62.55
21585,6,2026-06-20 22:40:00,41.68,41.95,62.98
21586,6,2026-06-20 22:45:00,34.22,48.15,60.52
21587,6,2026-06-20 22:50:00,35.48,44.25,62.07
21588,6,2026-06-20 22:55:00,41.39,35.78,61.99
21589,6,2026-06-20 23:00:00,34.89,41.66,60.52
21590,6,2026-06-20 23:05:00,34.72,40.98,62.34
21591,6,2026-06-20 23:10:00,40.28,42.33,62.52
21592,6,2026-06-20 23:15:00,40.92,45.56,59.71
21593,6,2026-06-20 23:20:00,39.08,44.37,61.84
21594,6,2026-06-20 23:25:00,34.05,38.61,60.16
21595,6,2026-06-20 23:30:00,39.29,44.29,62.0
21596,6,2026-06-20 23:35:00,38.73,45.07,60.3
21597,6,2026-06-20 23:40:00,36.88,41.27,62.53
21598,6,2026-06-20 23:45:00,36.63,44.3,60.52
21599,6,2026-06-20 23:50:00,41.14,40.42,61.97
21600,6,2026-06-20 23:55:00,28.85,41.68,62.08
21601,6,2026-06-21 00:00:00,35.57,39.79,60.88
21602,6,2026-06-21 00:05:00,38.45,36.78,62.9
21603,6,2026-06-21 00:10:00,42.67,48.65,61.02
21604,6,2026-06-21 00:15:00,38.25,40.31,63.32
21605,6,2026-06-21 00:20:00,37.46,41.12,61.19
21606,6,2026-06-21 00:25:00,34.41,39.97,62.08
21607,6,2026-06-21 00:30:00,36.0,40.33,61.46
21608,6,2026-06-21 00:35:00,38.4,44.1,61.29
21609,6,2026-06-21 00:40:00,35.67,39.4,64.71
21610,6,2026-06-21 00:45:00,32.12,42.75,62.55
21611,6,2026-06-21 00:50:00,33.23,39.41,61.82
21612,6,2026-06-21 00:55:00,32.43,42.56,61.25
21613,6,2026-06-21 01:00:00,36.47,35.8,61.29
21614,6,2026-06-21 01:05:00,34.21,45.0,60.25
21615,6,2026-06-21 01:10:00,39.95,43.97,60.32
21616,6,2026-06-21 01:15:00,38.04,39.2,62.67
21617,6,2026-06-21 01:20:00,38.41,44.37,61.53
21618,6,2026-06-21 01:25:00,38.62,46.61,61.81
21619,6,2026-06-21 01:30:00,35.23,44.13,59.26
21620,6,2026-06-21 01:35:00,31.96,45.02,62.26
21621,6,2026-06-21 01:40:00,35.03,39.17,62.13
21622,6,2026-06-21 01:45:00,33.76,36.75,63.4
21623,6,2026-06-21 01:50:00,33.11,41.18,60.32
21624,6,2026-06-21 01:55:00,33.75,45.01,63.03
21625,6,2026-06-21 02:00:00,35.99,40.12,62.13
21626,6,2026-06-21 02:05:00,37.91,37.5,62.35
21627,6,2026-06-21 02:10:00,38.95,41.81,62.08
21628,6,2026-06-21 02:15:00,32.98,42.89,63.71
21629,6,2026-06-21 02:20:00,41.51,40.27,61.73
21630,6,2026-06-21 02:25:00,41.35,43.78,62.68
21631,6,2026-06-21 02:30:00,28.65,44.74,61.82
21632,6,2026-06-21 02:35:00,36.82,39.88,63.75
21633,6,2026-06-21 02:40:00,31.99,47.85,62.13
21634,6,2026-06-21 02:45:00,35.22,39.35,61.58
21635,6,2026-06-21 02:50:00,35.07,42.4,62.64
21636,6,2026-06-21 02:55:00,35.05,43.61,63.29
21637,6,2026-06-21 03:00:00,40.12,43.87,62.6
21638,6,2026-06-21 03:05:00,31.65,42.62,61.02
21639,6,2026-06-21 03:10:00,39.96,42.86,63.23
21640,6,2026-06-21 03:15:00,40.59,43.32,61.43
21641,6,2026-06-21 03:20:00,26.92,43.62,61.94
21642,6,2026-06-21 03:25:00,39.09,44.09,62.7
21643,6,2026-06-21 03:30:00,36.88,37.02,63.37
21644,6,2026-06-21 03:35:00,30.86,40.05,61.77
21645,6,2026-06-21 03:40:00,35.96,41.04,61.55
21646,6,2026-06-21 03:45:00,39.1,38.0,61.69
21647,6,2026-06-21 03:50:00,27.5,38.9,60.54
21648,6,2026-06-21 03:55:00,38.82,42.56,61.3
21649,6,2026-06-21 04:00:00,23.09,37.42,61.01
21650,6,2026-06-21 04:05:00,34.45,44.27,60.67
21651,6,2026-06-21 04:10:00,30.48,36.97,62.11
21652,6,2026-06-21 04:15:00,27.21,36.7,62.58
21653,6,2026-06-21 04:20:00,41.98,42.19,61.79
21654,6,2026-06-21 04:25:00,44.6,40.43,61.59
21655,6,2026-06-21 04:30:00,33.74,46.5,62.64
21656,6,2026-06-21 04:35:00,38.0,42.97,61.65
21657,6,2026-06-21 04:40:00,34.59,39.1,61.71
21658,6,2026-06-21 04:45:00,37.02,41.41,62.91
21659,6,2026-06-21 04:50:00,36.94,42.56,61.24
21660,6,2026-06-21 04:55:00,30.98,38.62,63.19
21661,6,2026-06-21 05:00:00,28.98,42.56,62.3
21662,6,2026-06-21 05:05:00,33.15,41.89,62.28
21663,6,2026-06-21 05:10:00,31.27,39.63,61.97
21664,6,2026-06-21 05:15:00,35.47,37.73,62.11
21665,6,2026-06-21 05:20:00,36.05,44.74,62.0
21666,6,2026-06-21 05:25:00,33.94,44.05,63.14
21667,6,2026-06-21 05:30:00,30.01,40.17,59.91
21668,6,2026-06-21 05:35:00,31.69,46.19,60.94
21669,6,2026-06-21 05:40:00,37.39,42.95,61.43
21670,6,2026-06-21 05:45:00,33.71,45.9,62.96
21671,6,2026-06-21 05:50:00,44.47,34.06,62.55
21672,6,2026-06-21 05:55:00,25.98,41.6,61.79
21673,6,2026-06-21 06:00:00,30.92,39.89,61.71
21674,6,2026-06-21 06:05:00,37.25,38.26,61.27
21675,6,2026-06-21 06:10:00,37.57,43.86,64.64
21676,6,2026-06-21 06:15:00,36.16,43.6,61.78
21677,6,2026-06-21 06:20:00,41.1,38.9,61.94
21678,6,2026-06-21 06:25:00,36.49,43.16,62.94
21679,6,2026-06-21 06:30:00,34.68,44.37,60.59
21680,6,2026-06-21 06:35:00,36.5,36.03,61.78
21681,6,2026-06-21 06:40:00,45.49,42.49,61.53
21682,6,2026-06-21 06:45:00,37.55,41.55,60.88
21683,6,2026-06-21 06:50:00,28.11,41.66,61.81
21684,6,2026-06-21 06:55:00,34.47,44.23,63.4
21685,6,2026-06-21 07:00:00,38.47,40.75,62.16
21686,6,2026-06-21 07:05:00,40.02,44.43,62.62
21687,6,2026-06-21 07:10:00,33.68,45.11,63.45
21688,6,2026-06-21 07:15:00,39.17,50.82,62.86
21689,6,2026-06-21 07:20:00,40.48,43.92,61.98
21690,6,2026-06-21 07:25:00,31.18,39.69,61.35
21691,6,2026-06-21 07:30:00,31.05,41.13,62.11
21692,6,2026-06-21 07:35:00,40.65,38.38,63.0
21693,6,2026-06-21 07:40:00,36.96,43.12,62.01
21694,6,2026-06-21 07:45:00,44.25,39.64,61.55
21695,6,2026-06-21 07:50:00,36.36,43.18,62.33
21696,6,2026-06-21 07:55:00,35.69,43.57,62.71
21697,6,2026-06-21 08:00:00,35.73,47.5,62.55
21698,6,2026-06-21 08:05:00,34.79,45.73,60.08
21699,6,2026-06-21 08:10:00,31.39,41.38,60.93
21700,6,2026-06-21 08:15:00,39.1,44.3,63.74
21701,6,2026-06-21 08:20:00,33.58,43.7,63.39
21702,6,2026-06-21 08:25:00,36.54,44.95,62.01
21703,6,2026-06-21 08:30:00,41.15,39.71,60.56
21704,6,2026-06-21 08:35:00,34.37,41.73,62.55
21705,6,2026-06-21 08:40:00,37.69,39.87,61.11
21706,6,2026-06-21 08:45:00,42.39,41.58,61.63
21707,6,2026-06-21 08:50:00,37.16,39.09,61.39
21708,6,2026-06-21 08:55:00,39.05,38.95,60.78
21709,6,2026-06-21 09:00:00,34.46,42.77,63.48
21710,6,2026-06-21 09:05:00,37.25,43.54,61.09
21711,6,2026-06-21 09:10:00,36.63,38.64,63.02
21712,6,2026-06-21 09:15:00,36.34,41.84,62.62
21713,6,2026-06-21 09:20:00,33.92,40.54,61.16
21714,6,2026-06-21 09:25:00,43.01,41.31,61.79
21715,6,2026-06-21 09:30:00,38.66,42.03,59.79
21716,6,2026-06-21 09:35:00,43.98,40.56,61.27
21717,6,2026-06-21 09:40:00,35.24,40.45,61.61
21718,6,2026-06-21 09:45:00,36.35,36.41,62.84
21719,6,2026-06-21 09:50:00,39.7,36.93,62.57
21720,6,2026-06-21 09:55:00,32.46,40.68,62.46
21721,6,2026-06-21 10:00:00,39.35,42.99,60.72
21722,6,2026-06-21 10:05:00,36.14,43.46,61.34
21723,6,2026-06-21 10:10:00,32.5,41.78,62.68
21724,6,2026-06-21 10:15:00,33.62,42.72,60.85
21725,6,2026-06-21 10:20:00,36.97,36.53,62.42
21726,6,2026-06-21 10:25:00,39.41,41.49,62.67
21727,6,2026-06-21 10:30:00,36.87,37.86,60.93
21728,6,2026-06-21 10:35:00,34.44,41.55,61.33
21729,6,2026-06-21 10:40:00,31.01,33.43,63.78
21730,6,2026-06-21 10:45:00,42.71,39.46,60.67
21731,6,2026-06-21 10:50:00,41.71,35.64,63.14
21732,6,2026-06-21 10:55:00,38.43,40.95,63.5
21733,6,2026-06-21 11:00:00,33.25,44.52,61.86
21734,6,2026-06-21 11:05:00,31.02,48.12,61.4
21735,6,2026-06-21 11:10:00,34.17,44.43,63.35
21736,6,2026-06-21 11:15:00,30.61,46.32,62.11
21737,6,2026-06-21 11:20:00,35.54,41.49,62.09
21738,6,2026-06-21 11:25:00,29.65,43.21,62.32
21739,6,2026-06-21 11:30:00,34.42,42.61,61.91
21740,6,2026-06-21 11:35:00,35.59,43.25,61.89
21741,6,2026-06-21 11:40:00,32.78,44.27,61.04
21742,6,2026-06-21 11:45:00,40.09,40.96,62.99
21743,6,2026-06-21 11:50:00,41.64,41.82,62.98
21744,6,2026-06-21 11:55:00,38.41,42.54,62.71
21745,6,2026-06-21 12:00:00,34.77,46.92,62.2
21746,6,2026-06-21 12:05:00,32.97,40.69,63.0
21747,6,2026-06-21 12:10:00,32.21,47.67,63.42
21748,6,2026-06-21 12:15:00,30.96,44.31,61.14
21749,6,2026-06-21 12:20:00,32.55,40.59,61.37
21750,6,2026-06-21 12:25:00,38.79,42.76,62.54
21751,6,2026-06-21 12:30:00,35.9,40.41,61.59
21752,6,2026-06-21 12:35:00,40.31,40.95,63.51
21753,6,2026-06-21 12:40:00,33.35,42.13,62.42
21754,6,2026-06-21 12:45:00,40.61,44.9,62.42
21755,6,2026-06-21 12:50:00,36.19,39.27,61.92
21756,6,2026-06-21 12:55:00,44.94,39.12,61.55
21757,6,2026-06-21 13:00:00,30.36,39.75,60.93
21758,6,2026-06-21 13:05:00,30.98,42.96,62.84
21759,6,2026-06-21 13:10:00,37.3,38.93,60.43
21760,6,2026-06-21 13:15:00,27.71,38.34,61.09
21761,6,2026-06-21 13:20:00,34.05,42.78,61.73
21762,6,2026-06-21 13:25:00,42.23,48.91,62.01
21763,6,2026-06-21 13:30:00,28.23,40.38,61.85
21764,6,2026-06-21 13:35:00,38.63,37.99,60.49
21765,6,2026-06-21 13:40:00,36.94,40.35,61.55
21766,6,2026-06-21 13:45:00,32.37,40.78,62.31
21767,6,2026-06-21 13:50:00,26.27,42.04,62.8
21768,6,2026-06-21 13:55:00,37.68,48.32,61.68
21769,6,2026-06-21 14:00:00,35.52,45.82,62.17
21770,6,2026-06-21 14:05:00,41.91,44.45,62.26
21771,6,2026-06-21 14:10:00,35.84,41.29,62.08
21772,6,2026-06-21 14:15:00,32.51,44.03,64.03
21773,6,2026-06-21 14:20:00,28.64,45.53,62.36
21774,6,2026-06-21 14:25:00,40.06,40.23,61.93
21775,6,2026-06-21 14:30:00,40.95,41.85,62.94
21776,6,2026-06-21 14:35:00,33.53,41.4,62.62
21777,6,2026-06-21 14:40:00,37.51,44.48,61.77
21778,6,2026-06-21 14:45:00,35.89,44.9,63.56
21779,6,2026-06-21 14:50:00,32.53,45.56,61.35
21780,6,2026-06-21 14:55:00,36.72,42.84,61.63
21781,6,2026-06-21 15:00:00,35.18,36.69,62.84
21782,6,2026-06-21 15:05:00,34.78,41.87,61.54
21783,6,2026-06-21 15:10:00,38.8,42.55,60.97
21784,6,2026-06-21 15:15:00,35.44,38.89,62.14
21785,6,2026-06-21 15:20:00,38.62,42.57,62.55
21786,6,2026-06-21 15:25:00,40.12,39.54,61.68
21787,6,2026-06-21 15:30:00,28.69,40.86,61.5
21788,6,2026-06-21 15:35:00,38.5,43.38,63.62
21789,6,2026-06-21 15:40:00,33.88,43.18,62.86
21790,6,2026-06-21 15:45:00,45.05,43.3,62.07
21791,6,2026-06-21 15:50:00,36.39,43.39,63.49
21792,6,2026-06-21 15:55:00,34.19,39.86,64.74
21793,6,2026-06-21 16:00:00,31.38,44.56,62.53
21794,6,2026-06-21 16:05:00,37.18,38.31,64.83
21795,6,2026-06-21 16:10:00,36.59,40.45,60.79
21796,6,2026-06-21 16:15:00,27.84,44.11,61.28
21797,6,2026-06-21 16:20:00,34.81,40.19,62.65
21798,6,2026-06-21 16:25:00,37.45,44.25,62.91
21799,6,2026-06-21 16:30:00,33.02,37.95,61.97
21800,6,2026-06-21 16:35:00,37.96,42.32,60.25
21801,6,2026-06-21 16:40:00,36.12,38.99,62.14
21802,6,2026-06-21 16:45:00,39.75,34.51,63.62
21803,6,2026-06-21 16:50:00,31.7,44.98,62.96
21804,6,2026-06-21 16:55:00,34.68,43.36,61.42
21805,6,2026-06-21 17:00:00,28.98,45.41,61.43
21806,6,2026-06-21 17:05:00,43.09,44.64,61.27
21807,6,2026-06-21 17:10:00,38.24,43.58,63.84
21808,6,2026-06-21 17:15:00,33.93,41.3,62.55
21809,6,2026-06-21 17:20:00,35.96,37.82,63.13
21810,6,2026-06-21 17:25:00,42.28,42.45,60.84
21811,6,2026-06-21 17:30:00,35.43,39.27,61.86
21812,6,2026-06-21 17:35:00,36.63,43.96,63.52
21813,6,2026-06-21 17:40:00,38.4,38.82,62.8
21814,6,2026-06-21 17:45:00,34.74,41.48,62.1
21815,6,2026-06-21 17:50:00,36.43,45.03,62.61
21816,6,2026-06-21 17:55:00,31.15,37.49,62.77
21817,6,2026-06-21 18:00:00,38.04,45.78,62.02
21818,6,2026-06-21 18:05:00,37.01,43.43,60.56
21819,6,2026-06-21 18:10:00,29.44,44.2,62.49
21820,6,2026-06-21 18:15:00,41.27,47.53,61.82
21821,6,2026-06-21 18:20:00,34.48,37.93,62.64
21822,6,2026-06-21 18:25:00,27.65,39.08,62.43
21823,6,2026-06-21 18:30:00,33.25,41.85,61.91
21824,6,2026-06-21 18:35:00,31.44,35.8,62.82
21825,6,2026-06-21 18:40:00,35.18,43.01,62.06
21826,6,2026-06-21 18:45:00,35.58,42.49,61.93
21827,6,2026-06-21 18:50:00,34.53,38.98,64.6
21828,6,2026-06-21 18:55:00,39.92,46.47,63.39
21829,6,2026-06-21 19:00:00,34.77,41.45,62.12
21830,6,2026-06-21 19:05:00,34.43,44.63,61.31
21831,6,2026-06-21 19:10:00,31.62,38.11,61.8
21832,6,2026-06-21 19:15:00,34.0,40.14,62.2
21833,6,2026-06-21 19:20:00,31.22,44.22,61.02
21834,6,2026-06-21 19:25:00,31.2,40.06,61.98
21835,6,2026-06-21 19:30:00,39.33,41.77,60.51
21836,6,2026-06-21 19:35:00,37.84,43.4,61.54
21837,6,2026-06-21 19:40:00,36.57,46.3,61.26
21838,6,2026-06-21 19:45:00,39.73,45.79,62.3
21839,6,2026-06-21 19:50:00,30.97,45.92,63.04
21840,6,2026-06-21 19:55:00,38.08,41.84,63.28
21841,6,2026-06-21 20:00:00,32.49,44.57,61.8
21842,6,2026-06-21 20:05:00,29.18,38.98,62.52
21843,6,2026-06-21 20:10:00,36.78,43.32,61.75
21844,6,2026-06-21 20:15:00,36.73,43.87,64.48
21845,6,2026-06-21 20:20:00,34.32,45.07,62.77
21846,6,2026-06-21 20:25:00,36.38,38.09,63.51
21847,6,2026-06-21 20:30:00,36.88,40.22,61.24
21848,6,2026-06-21 20:35:00,36.93,39.18,61.55
21849,6,2026-06-21 20:40:00,33.52,42.13,62.72
21850,6,2026-06-21 20:45:00,34.62,41.36,62.23
21851,6,2026-06-21 20:50:00,32.89,40.23,61.65
21852,6,2026-06-21 20:55:00,37.04,46.82,60.88
21853,6,2026-06-21 21:00:00,36.84,41.31,61.95
21854,6,2026-06-21 21:05:00,33.94,45.42,59.7
21855,6,2026-06-21 21:10:00,31.34,45.26,63.29
21856,6,2026-06-21 21:15:00,42.93,42.91,62.6
21857,6,2026-06-21 21:20:00,28.43,42.0,62.68
21858,6,2026-06-21 21:25:00,33.94,41.72,63.35
21859,6,2026-06-21 21:30:00,41.71,42.75,62.07
21860,6,2026-06-21 21:35:00,38.8,40.89,63.17
21861,6,2026-06-21 21:40:00,33.79,44.24,62.1
21862,6,2026-06-21 21:45:00,33.41,43.07,61.73
21863,6,2026-06-21 21:50:00,39.86,39.01,62.35
21864,6,2026-06-21 21:55:00,32.96,45.6,62.84
21865,6,2026-06-21 22:00:00,35.71,41.95,63.81
21866,6,2026-06-21 22:05:00,38.92,39.73,63.06
21867,6,2026-06-21 22:10:00,33.64,42.45,60.02
21868,6,2026-06-21 22:15:00,39.15,39.99,61.91
21869,6,2026-06-21 22:20:00,30.31,42.54,62.19
21870,6,2026-06-21 22:25:00,30.79,42.09,61.86
21871,6,2026-06-21 22:30:00,40.78,39.87,62.6
21872,6,2026-06-21 22:35:00,30.01,42.23,62.48
21873,6,2026-06-21 22:40:00,37.52,41.64,63.85
21874,6,2026-06-21 22:45:00,34.44,43.44,61.81
21875,6,2026-06-21 22:50:00,32.54,38.43,61.21
21876,6,2026-06-21 22:55:00,38.3,45.98,62.72
21877,6,2026-06-21 23:00:00,34.55,40.11,62.29
21878,6,2026-06-21 23:05:00,31.72,44.65,62.49
21879,6,2026-06-21 23:10:00,32.02,46.47,60.92
21880,6,2026-06-21 23:15:00,36.09,44.5,62.86
21881,6,2026-06-21 23:20:00,33.39,40.76,61.17
21882,6,2026-06-21 23:25:00,36.76,44.45,60.21
21883,6,2026-06-21 23:30:00,38.11,40.52,62.03
21884,6,2026-06-21 23:35:00,31.63,40.14,64.12
21885,6,2026-06-21 23:40:00,34.53,41.96,61.21
21886,6,2026-06-21 23:45:00,46.22,43.39,62.1
21887,6,2026-06-21 23:50:00,39.57,43.06,61.95
21888,6,2026-06-21 23:55:00,35.37,37.38,61.76
21889,6,2026-06-22 00:00:00,33.87,42.96,61.91
21890,6,2026-06-22 00:05:00,38.63,42.29,61.28
21891,6,2026-06-22 00:10:00,41.84,40.83,62.68
21892,6,2026-06-22 00:15:00,30.64,44.31,60.49
21893,6,2026-06-22 00:20:00,43.64,44.05,61.91
21894,6,2026-06-22 00:25:00,38.17,38.19,61.92
21895,6,2026-06-22 00:30:00,38.87,43.71,62.12
21896,6,2026-06-22 00:35:00,37.15,45.24,62.85
21897,6,2026-06-22 00:40:00,28.37,41.97,62.14
21898,6,2026-06-22 00:45:00,30.89,38.83,63.62
21899,6,2026-06-22 00:50:00,32.98,40.72,61.33
21900,6,2026-06-22 00:55:00,37.54,42.83,64.06
21901,6,2026-06-22 01:00:00,33.74,43.57,60.24
21902,6,2026-06-22 01:05:00,30.21,45.99,63.23
21903,6,2026-06-22 01:10:00,37.66,45.37,61.05
21904,6,2026-06-22 01:15:00,42.5,38.89,62.45
21905,6,2026-06-22 01:20:00,46.97,39.35,63.47
21906,6,2026-06-22 01:25:00,39.75,40.39,64.22
21907,6,2026-06-22 01:30:00,32.24,41.88,62.77
21908,6,2026-06-22 01:35:00,35.5,51.32,60.87
21909,6,2026-06-22 01:40:00,42.36,35.21,59.23
21910,6,2026-06-22 01:45:00,36.1,44.21,63.62
21911,6,2026-06-22 01:50:00,42.32,42.59,62.62
21912,6,2026-06-22 01:55:00,36.86,46.57,60.89
21913,6,2026-06-22 02:00:00,33.23,44.56,63.18
21914,6,2026-06-22 02:05:00,41.27,41.78,61.63
21915,6,2026-06-22 02:10:00,38.7,38.7,63.79
21916,6,2026-06-22 02:15:00,33.88,41.16,62.88
21917,6,2026-06-22 02:20:00,32.98,38.55,63.28
21918,6,2026-06-22 02:25:00,31.71,42.77,62.15
21919,6,2026-06-22 02:30:00,28.29,38.85,62.48
21920,6,2026-06-22 02:35:00,40.82,39.71,61.24
21921,6,2026-06-22 02:40:00,38.41,44.4,63.06
21922,6,2026-06-22 02:45:00,36.77,40.4,62.91
21923,6,2026-06-22 02:50:00,35.55,44.01,61.61
21924,6,2026-06-22 02:55:00,35.05,43.6,60.07
21925,6,2026-06-22 03:00:00,41.24,41.84,59.31
21926,6,2026-06-22 03:05:00,36.56,40.69,61.08
21927,6,2026-06-22 03:10:00,43.72,44.51,61.97
21928,6,2026-06-22 03:15:00,36.11,42.8,60.5
21929,6,2026-06-22 03:20:00,46.4,42.13,63.94
21930,6,2026-06-22 03:25:00,32.49,43.76,60.94
21931,6,2026-06-22 03:30:00,24.36,44.71,62.32
21932,6,2026-06-22 03:35:00,33.77,31.87,61.66
21933,6,2026-06-22 03:40:00,36.98,38.76,62.26
21934,6,2026-06-22 03:45:00,33.35,38.39,61.99
21935,6,2026-06-22 03:50:00,27.21,43.5,62.23
21936,6,2026-06-22 03:55:00,38.31,45.38,61.88
21937,6,2026-06-22 04:00:00,25.14,41.22,60.98
21938,6,2026-06-22 04:05:00,41.62,40.88,62.97
21939,6,2026-06-22 04:10:00,41.73,39.75,62.2
21940,6,2026-06-22 04:15:00,36.04,48.61,63.39
21941,6,2026-06-22 04:20:00,31.63,40.16,61.66
21942,6,2026-06-22 04:25:00,32.64,41.05,61.6
21943,6,2026-06-22 04:30:00,36.03,41.65,63.28
21944,6,2026-06-22 04:35:00,32.84,36.99,61.64
21945,6,2026-06-22 04:40:00,33.43,46.41,62.97
21946,6,2026-06-22 04:45:00,41.08,44.88,60.16
21947,6,2026-06-22 04:50:00,32.48,37.5,63.7
21948,6,2026-06-22 04:55:00,39.25,43.19,61.56
21949,6,2026-06-22 05:00:00,34.06,39.41,62.78
21950,6,2026-06-22 05:05:00,36.3,44.08,62.55
21951,6,2026-06-22 05:10:00,39.19,43.54,63.23
21952,6,2026-06-22 05:15:00,38.85,40.45,62.62
21953,6,2026-06-22 05:20:00,37.12,41.42,62.11
21954,6,2026-06-22 05:25:00,39.91,43.62,63.06
21955,6,2026-06-22 05:30:00,36.05,45.44,62.9
21956,6,2026-06-22 05:35:00,32.66,40.92,61.28
21957,6,2026-06-22 05:40:00,31.57,50.03,63.8
21958,6,2026-06-22 05:45:00,40.51,43.34,61.59
21959,6,2026-06-22 05:50:00,31.45,41.37,61.41
21960,6,2026-06-22 05:55:00,38.74,42.45,62.99
21961,6,2026-06-22 06:00:00,36.86,36.92,61.96
21962,6,2026-06-22 06:05:00,37.44,42.82,61.58
21963,6,2026-06-22 06:10:00,33.93,40.0,60.46
21964,6,2026-06-22 06:15:00,35.77,44.33,61.65
21965,6,2026-06-22 06:20:00,30.92,44.98,63.49
21966,6,2026-06-22 06:25:00,34.13,39.18,61.99
21967,6,2026-06-22 06:30:00,37.01,40.65,60.56
21968,6,2026-06-22 06:35:00,39.73,42.72,63.68
21969,6,2026-06-22 06:40:00,36.06,46.41,61.9
21970,6,2026-06-22 06:45:00,33.47,40.49,63.96
21971,6,2026-06-22 06:50:00,35.14,46.74,61.67
21972,6,2026-06-22 06:55:00,30.35,44.09,61.49
21973,6,2026-06-22 07:00:00,37.1,42.6,62.32
21974,6,2026-06-22 07:05:00,42.48,42.75,62.25
21975,6,2026-06-22 07:10:00,34.47,43.61,62.58
21976,6,2026-06-22 07:15:00,34.28,44.82,61.93
21977,6,2026-06-22 07:20:00,38.21,38.02,63.05
21978,6,2026-06-22 07:25:00,33.02,44.02,63.41
21979,6,2026-06-22 07:30:00,37.53,45.45,61.05
21980,6,2026-06-22 07:35:00,35.56,40.05,61.47
21981,6,2026-06-22 07:40:00,29.57,42.24,63.07
21982,6,2026-06-22 07:45:00,40.95,38.83,61.65
21983,6,2026-06-22 07:50:00,32.92,39.57,61.84
21984,6,2026-06-22 07:55:00,35.97,41.12,60.74
21985,6,2026-06-22 08:00:00,39.76,42.53,62.53
